id,link,title,operation,address,size,dorms,toilets,garage,price,additional_costs,features,type,street,neighborhood,city,state,latitude,longitude
2739658745,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-137m2-venda-RS2389970-id-2739658745/,"Apartamento com 3 Quartos à Venda, 137m²",selling,"Rua José Maria Lisboa, 1011 - Jardim Paulista, São Paulo - SP",137,3,4,1,2389970,1500,"Ar-condicionado, Salão de festas, Área de serviço, Aceita animais",Apartamento,Rua José Maria Lisboa,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
2740502493,https://www.vivareal.com.br/imovel/apartamento-2-quartos-moema-zona-sul-sao-paulo-com-garagem-85m2-venda-RS1199990-id-2740502493/,"Apartamento com 2 Quartos à Venda, 85m²",selling,"Avenida Chibarás, 410 - Moema, São Paulo - SP",85,2,2,1,1199990,1170,"Ar-condicionado, Varanda gourmet, Aceita animais",Apartamento,Avenida Chibarás,Moema,São Paulo,SP,-23.597085,-46.6628884
2739658749,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-83m2-venda-RS1299970-id-2739658749/,"Apartamento com 2 Quartos à Venda, 83m²",selling,"Rua Itacema, 321 - Itaim Bibi, São Paulo - SP",83,2,2,1,1299970,1163,"Área de serviço, Aceita animais",Apartamento,Rua Itacema,Itaim Bibi,São Paulo,SP,-23.5843807,-46.6784441
2740288470,https://www.vivareal.com.br/imovel/cobertura-2-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-113m2-venda-RS2199990-id-2740288470/,"Cobertura com 2 Quartos à Venda, 113m²",selling,"Rua Cônego Eugênio Leite, 582 - Pinheiros, São Paulo - SP",113,2,3,1,2199990,1553,Aceita animais,Apartamento,Rua Cônego Eugênio Leite,Pinheiros,São Paulo,SP,-23.5672147,-46.7019523
2739793997,https://www.vivareal.com.br/imovel/cobertura-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-468m2-venda-RS6199990-id-2739793997/,"Cobertura com 4 Quartos à Venda, 468m²",selling,"Rua Edson, 933 - Campo Belo, São Paulo - SP",468,4,6,4,6199990,6800,"Quadra poliesportiva, Salão de festas, Área de serviço, Aceita animais",Apartamento,Rua Edson,Campo Belo,São Paulo,SP,-23.6299339,-46.670417
2739656305,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-clementino-zona-sul-sao-paulo-com-garagem-64m2-venda-RS1029990-id-2739656305/,"Apartamento com 2 Quartos à Venda, 64m²",selling,"Rua Loefgren, 1718 - Vila Clementino, São Paulo - SP",64,2,2,1,1029990,700,"Salão de jogos, Salão de festas, Área de serviço, Aceita animais",Apartamento,Rua Loefgren,Vila Clementino,São Paulo,SP,-23.5980058,-46.6434179
2739657144,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-madalena-zona-oeste-sao-paulo-com-garagem-125m2-venda-RS1499990-id-2739657144/,"Apartamento com 3 Quartos à Venda, 125m²",selling,"Rua Paulistânia, 566 - Vila Madalena, São Paulo - SP",125,3,3,2,1499990,2500,"Salão de festas, Área de serviço, Aceita animais",Apartamento,Rua Paulistânia,Vila Madalena,São Paulo,SP,-23.5464956,-46.6911243
2739655479,https://www.vivareal.com.br/imovel/apartamento-1-quartos-moema-zona-sul-sao-paulo-com-garagem-34m2-venda-RS569970-id-2739655479/,"Apartamento com Quarto à Venda, 34m²",selling,"Alameda Iraé, 310 - Moema, São Paulo - SP",34,1,1,1,569970,371,"Salão de festas, Aceita animais",Apartamento,Alameda Iraé,Moema,São Paulo,SP,-23.597085,-46.6628884
2739656311,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-101m2-venda-RS1149990-id-2739656311/,"Apartamento com 3 Quartos à Venda, 101m²",selling,"Rua Francisco Leitão, 487 - Pinheiros, São Paulo - SP",101,3,3,2,1149990,1600,"Playground, Ar-condicionado, Área de serviço, Aceita animais",Apartamento,Rua Francisco Leitão,Pinheiros,São Paulo,SP,-23.5672147,-46.7019523
2739658238,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-136m2-venda-RS1799970-id-2739658238/,"Apartamento com 3 Quartos à Venda, 136m²",selling,"Rua Haddock Lobo, 967 - Cerqueira César, São Paulo - SP",136,3,2,1,1799970,1850,"Quadra poliesportiva, Ar-condicionado, Salão de festas, Área de serviço, Aceita animais",Apartamento,Rua Haddock Lobo,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
2739659158,https://www.vivareal.com.br/imovel/apartamento-2-quartos-moema-zona-sul-sao-paulo-com-garagem-71m2-venda-RS1324990-id-2739659158/,"Apartamento com 2 Quartos à Venda, 71m²",selling,"Avenida Jandira, 87 - Moema, São Paulo - SP",71,2,2,1,1324990,900,"Playground, Quadra poliesportiva, Salão de jogos, Salão de festas, Aceita animais",Apartamento,Avenida Jandira,Moema,São Paulo,SP,-23.597085,-46.6628884
2740050929,https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-180m2-venda-RS1599970-id-2740050929/,"Apartamento com 4 Quartos à Venda, 180m²",selling,"Rua João de Sousa Dias, 991 - Campo Belo, São Paulo - SP",180,4,4,2,1599970,2500,"Playground, Quadra poliesportiva, Salão de festas, Área de serviço, Aceita animais",Apartamento,Rua João de Sousa Dias,Campo Belo,São Paulo,SP,-23.6299339,-46.670417
2737917145,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-67m2-venda-RS979970-id-2737917145/,"Apartamento com 2 Quartos à Venda, 67m²",selling,"Rua Martiniano de Carvalho, 964 - Bela Vista, São Paulo - SP",67,2,2,1,979970,860,"Área de serviço, Aceita animais",Apartamento,Rua Martiniano de Carvalho,Bela Vista,São Paulo,SP,-23.5601219,-46.6500338
2740048450,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-163m2-venda-RS3749990-id-2740048450/,"Apartamento com 3 Quartos à Venda, 163m²",selling,"Rua Eça de Queiróz, 329 - Vila Mariana, São Paulo - SP",163,3,3,2,3749990,1093,"Playground, Ar-condicionado, Área de serviço, Aceita animais",Apartamento,Rua Eça de Queiróz,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
2737921177,https://www.vivareal.com.br/imovel/apartamento-1-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-47m2-venda-RS679980-id-2737921177/,"Apartamento com Quarto à Venda, 47m²",selling,"Rua Doutor Jesuíno Maciel, 2109 - Campo Belo, São Paulo - SP",47,1,1,1,679980,750,"Salão de jogos, Salão de festas, Área de serviço, Aceita animais",Apartamento,Rua Doutor Jesuíno Maciel,Campo Belo,São Paulo,SP,-23.6299339,-46.670417
2737921906,https://www.vivareal.com.br/imovel/apartamento-3-quartos-moema-zona-sul-sao-paulo-com-garagem-197m2-venda-RS2999970-id-2737921906/,"Apartamento com 3 Quartos à Venda, 197m²",selling,"Alameda dos Aicás, 931 - Moema, São Paulo - SP",197,3,5,3,2999970,3700,"Copa, Piscina para adulto, Piscina, Área de serviço, Aceita animais",Apartamento,Alameda dos Aicás,Moema,São Paulo,SP,-23.597085,-46.6628884
2568672217,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-150m2-venda-RS2100000-id-2568672217/,Apartamento com 3 Quartos para Venda/Aluguel 150m²,selling,"Rua Antônio de Macedo Soares - Campo Belo, São Paulo - SP",150,3,3,2,2100000,1200,Varanda,Apartamento,Rua Antônio de Macedo Soares,Campo Belo,São Paulo,SP,-23.6299339,-46.670417
2682981577,https://www.vivareal.com.br/imovel/sobrado-2-quartos-jardim-santa-lucrecia-zona-norte-sao-paulo-com-garagem-89m2-venda-RS449990-id-2682981577/,"Casa com 2 Quartos à Venda, 89m²",selling,"Jardim Santa Lucrécia, São Paulo - SP",89,2,2,2,449990,0,"Churrasqueira, Cozinha, Varanda, TV a cabo, Área de serviço",Casa,Jardim Santa Lucrécia,Jardim Santa Lucrécia,São Paulo,SP,-23.44159,-46.7474
2628413458,https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-vila-celeste-zona-leste-sao-paulo-com-garagem-84m2-venda-RS450000-id-2628413458/,"Casa de condomínio com 2 Quartos à Venda, 84m²",selling,"Vila Celeste, São Paulo - SP",84,2,3,2,450000,0,,Casa,Vila Celeste,Vila Celeste,São Paulo,SP,-23.4609909,-46.3176489
2633393072,https://www.vivareal.com.br/imovel/casa-2-quartos-vila-nair-zona-sul-sao-paulo-com-garagem-140m2-venda-RS470000-id-2633393072/,"Casa com 2 Quartos à Venda, 140m²",selling,"Rua dos Macaxás - Vila Nair, São Paulo - SP",140,2,1,4,470000,0,,Casa,Rua dos Macaxás,Vila Nair,São Paulo,SP,-22.9250357,-45.4673541
2712833108,https://www.vivareal.com.br/imovel/apartamento-2-quartos-praca-da-arvore-zona-sul-sao-paulo-com-garagem-80m2-venda-RS700000-id-2712833108/,"Apartamento com 2 Quartos à Venda, 80m²",selling,"Rua Bertioga - Praça da Árvore, São Paulo - SP",80,2,2,1,700000,1140,"Cozinha, Varanda, Área de serviço",Apartamento,Rua Bertioga,Praça da Árvore,São Paulo,SP,-23.6105051,-46.6379193
2691022755,https://www.vivareal.com.br/imovel/casa-2-quartos-sacoma-zona-sul-sao-paulo-com-garagem-121m2-venda-RS560000-id-2691022755/,"Casa com 2 Quartos à Venda, 121m²",selling,"Rua Manuel Manços - Sacomã, São Paulo - SP",121,2,2,2,560000,0,,Casa,Rua Manuel Manços,Sacomã,São Paulo,SP,-23.6012824,-46.6025552
2735110022,https://www.vivareal.com.br/imovel/apartamento-2-quartos-raposo-tavares-zona-oeste-sao-paulo-com-garagem-91m2-venda-RS850000-id-2735110022/,"Apartamento com 2 Quartos à Venda, 91m²",selling,"Rodovia Raposo Tavares, 7389 - Raposo Tavares, São Paulo - SP",91,2,2,2,850000,750,,Apartamento,Rodovia Raposo Tavares,Raposo Tavares,São Paulo,SP,-23.5917093,-46.7805123
2737682366,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-72m2-venda-RS450000-id-2737682366/,"Apartamento com 3 Quartos à Venda, 72m²",selling,"Rua dos Curupiás - Jabaquara, São Paulo - SP",72,3,2,1,450000,850,"Elevador, Interfone, TV a cabo, Aceita animais",Apartamento,Rua dos Curupiás,Jabaquara,São Paulo,SP,-23.6463382,-46.6410462
2722015036,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-america-zona-sul-sao-paulo-com-garagem-380m2-venda-RS17000000-id-2722015036/,"Apartamento com 4 Quartos à Venda, 380m²",selling,"Jardim América, São Paulo - SP",380,4,3,3,17000000,8930,"Cozinha, Lavanderia",Apartamento,Jardim América,Jardim América,São Paulo,SP,-23.2314929,-45.8979756
2698445066,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-71m2-venda-RS610000-id-2698445066/,"Apartamento com 3 Quartos à Venda, 71m²",selling,"Rua Carneiro da Cunha, 1266 - Saúde, São Paulo - SP",71,3,2,1,610000,1030,,Apartamento,Rua Carneiro da Cunha,Saúde,São Paulo,SP,-23.615178,-46.6433933
2698773760,https://www.vivareal.com.br/imovel/casa-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-100m2-venda-RS550000-id-2698773760/,"Casa com 2 Quartos à Venda, 100m²",selling,"Rua Dom Luís Lasanha, 43 - Ipiranga, São Paulo - SP",100,2,2,2,550000,0,Aceita animais,Casa,Rua Dom Luís Lasanha,Ipiranga,São Paulo,SP,-23.5892726,-46.6061621
2734795137,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bras-zona-leste-sao-paulo-com-garagem-40m2-venda-RS340000-id-2734795137/,"Apartamento com 2 Quartos à Venda, 40m²",selling,"Rua Intendência, 712 - Brás, São Paulo - SP",40,2,1,1,340000,300,,Apartamento,Rua Intendência,Brás,São Paulo,SP,-23.5453263,-46.6164435
2732218930,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-santa-catarina-zona-sul-sao-paulo-com-garagem-54m2-venda-RS361702-id-2732218930/,"Apartamento com 2 Quartos à Venda, 54m²",selling,"Rua das Flechas, 887 - Vila Santa Catarina, São Paulo - SP",54,2,1,1,361702,250,,Apartamento,Rua das Flechas,Vila Santa Catarina,São Paulo,SP,-22.7511013,-47.3279949
2732228841,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-rica-zona-leste-sao-paulo-com-garagem-68m2-venda-RS457446-id-2732228841/,"Apartamento com 3 Quartos à Venda, 68m²",selling,"Rua Joaquina Maria dos Santos, 748 - Vila Rica, São Paulo - SP",68,3,2,1,457446,750,,Apartamento,Rua Joaquina Maria dos Santos,Vila Rica,São Paulo,SP,-23.5291755,-47.503048
2655606826,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-pierina-zona-leste-sao-paulo-com-garagem-140m2-venda-RS729990-id-2655606826/,"Casa com 3 Quartos à Venda, 140m²",selling,"Vila Pierina, São Paulo - SP",140,3,3,3,729990,0,,Casa,Vila Pierina,Vila Pierina,São Paulo,SP,-23.5475,-46.63611
2622200220,https://www.vivareal.com.br/imovel/casa-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-300m2-venda-RS2800000-id-2622200220/,Casa com 4 Quartos para Venda/Aluguel 300m²,selling,"Rua Furnas, 1 - Brooklin, São Paulo - SP",300,4,6,4,2800000,0,"Sala de jantar, Ar-condicionado, Quintal, Área de serviço",Casa,Rua Furnas,Brooklin,São Paulo,SP,-23.6268017,-46.6881279
2726684509,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-cachoeirinha-zona-norte-sao-paulo-com-garagem-49m2-venda-RS260000-id-2726684509/,"Apartamento com 2 Quartos à Venda, 49m²",selling,"Avenida Parada Pinto, 3420 - Vila Nova Cachoeirinha, São Paulo - SP",49,2,1,1,260000,550,"Cozinha, Elevador, Interfone, Quadra poliesportiva, Área de serviço",Apartamento,Avenida Parada Pinto,Vila Nova Cachoeirinha,São Paulo,SP,-23.476414,-46.6709807
2601093454,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-carrao-zona-leste-sao-paulo-com-garagem-130m2-venda-RS835000-id-2601093454/,"Casa com 3 Quartos à Venda, 130m²",selling,"Rua Garça-Real - Vila Carrão, São Paulo - SP",130,3,3,2,835000,0,Garagem,Casa,Rua Garça,Vila Carrão,São Paulo,SP,-23.5498671,-46.5385802
2625851779,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-patente-zona-sul-sao-paulo-com-garagem-61m2-venda-RS290000-id-2625851779/,"Apartamento com 2 Quartos à Venda, 61m²",selling,"Rua Cândida Medeiros da Silva - Jardim Patente, São Paulo - SP",61,2,1,1,290000,545,"Cozinha, Interfone, Quadra poliesportiva, Área de serviço",Apartamento,Rua Cândida Medeiros da Silva,Jardim Patente,São Paulo,SP,-23.6276252,-46.586882
2737724665,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-santa-cruz-zona-sul-zona-sul-sao-paulo-com-garagem-100m2-venda-RS660000-id-2737724665/,"Casa com 3 Quartos à Venda, 100m²",selling,"Rua Professor Amador de Lima Júnior, 600 - Jardim Santa Cruz Zona Sul, São Paulo - SP",100,3,3,2,660000,0,"Churrasqueira, Cozinha, Quintal",Casa,Rua Professor Amador de Lima Júnior,Jardim Santa Cruz Zona Sul,São Paulo,SP,-23.5475,-46.63611
2738656339,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-bonfiglioli-zona-oeste-sao-paulo-com-garagem-128m2-venda-RS629000-id-2738656339/,"Casa com 3 Quartos à Venda, 128m²",selling,"Rua Poetisa Colombina, 403 - Jardim Bonfiglioli, São Paulo - SP",128,3,3,2,629000,0,,Casa,Rua Poetisa Colombina,Jardim Bonfiglioli,São Paulo,SP,-23.207902,-46.8875032
2738656340,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-bonfiglioli-zona-oeste-sao-paulo-com-garagem-130m2-venda-RS700000-id-2738656340/,"Casa com 3 Quartos à Venda, 130m²",selling,"Rua Paulo Lício Risso, 98 - Jardim Bonfiglioli, São Paulo - SP",130,3,3,2,700000,0,,Casa,Rua Paulo Lício Risso,Jardim Bonfiglioli,São Paulo,SP,-23.207902,-46.8875032
2738655332,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-bonfiglioli-zona-oeste-sao-paulo-com-garagem-121m2-venda-RS845000-id-2738655332/,"Casa com 3 Quartos à Venda, 121m²",selling,"Rua Judite França Costa, 244 - Jardim Bonfiglioli, São Paulo - SP",121,3,5,2,845000,0,,Casa,Rua Judite França Costa,Jardim Bonfiglioli,São Paulo,SP,-23.207902,-46.8875032
2735213786,https://www.vivareal.com.br/imovel/apartamento-2-quartos-moema-zona-sul-sao-paulo-com-garagem-69m2-venda-RS795000-id-2735213786/,"Apartamento com 2 Quartos à Venda, 69m²",selling,"Avenida Iraí, 533 - Moema, São Paulo - SP",69,2,2,1,795000,1100,"Mais de um andar, Playground",Apartamento,Avenida Iraí,Moema,São Paulo,SP,-23.597085,-46.6628884
2739987613,https://www.vivareal.com.br/imovel/sobrado-2-quartos-tatuape-zona-leste-sao-paulo-com-garagem-126m2-venda-RS735000-id-2739987613/,"Casa com 2 Quartos à Venda, 126m²",selling,"Rua Francisco Marengo - Tatuapé, São Paulo - SP",126,2,2,1,735000,0,,Casa,Rua Francisco Marengo,Tatuapé,São Paulo,SP,-23.5402524,-46.5766424
2739987615,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-gomes-cardim-zona-leste-sao-paulo-com-garagem-247m2-venda-RS1890000-id-2739987615/,"Casa com 3 Quartos à Venda, 247m²",selling,"Rua Padre Estevão Pernet - Vila Gomes Cardim, São Paulo - SP",247,3,3,4,1890000,0,Churrasqueira,Casa,Rua Padre Estevão Pernet,Vila Gomes Cardim,São Paulo,SP,-23.5451502,-46.5617029
2739987518,https://www.vivareal.com.br/imovel/sobrado-3-quartos-alto-da-mooca-zona-leste-sao-paulo-com-garagem-199m2-venda-RS890000-id-2739987518/,"Casa com 3 Quartos à Venda, 199m²",selling,"Rua Professor Oliveira Fausto - Alto da Mooca, São Paulo - SP",199,3,2,4,890000,0,"Escritório, Quintal, Área de serviço",Casa,Rua Professor Oliveira Fausto,Alto da Mooca,São Paulo,SP,-23.5711913,-46.5811719
2739988571,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-vasconcelos-zona-oeste-sao-paulo-com-garagem-145m2-venda-RS750000-id-2739988571/,"Casa com 3 Quartos à Venda, 145m²",selling,"Rua Horácio José da Silva - Vila Vasconcelos , São Paulo - SP",145,3,5,3,750000,0,,Casa,Rua Horácio José da Silva,Vila Vasconcelos,São Paulo,SP,-22.3809388,-46.9431522
2738263444,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-sonia-zona-oeste-sao-paulo-com-garagem-137m2-venda-RS1190000-id-2738263444/,"Apartamento com 3 Quartos à Venda, 137m²",selling,"Rua Corgie Assad Abdalla - Vila Sônia, São Paulo - SP",137,3,1,3,1190000,2400,,Apartamento,Rua Corgie Assad Abdalla,Vila Sônia,São Paulo,SP,-23.5986562,-46.7392935
2739993136,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-gomes-cardim-zona-leste-sao-paulo-com-garagem-71m2-venda-RS957000-id-2739993136/,"Apartamento com 2 Quartos à Venda, 71m²",selling,"Rua Serra de Bragança - Vila Gomes Cardim, São Paulo - SP",71,2,2,2,957000,730,,Apartamento,Rua Serra de Bragança,Vila Gomes Cardim,São Paulo,SP,-23.5451502,-46.5617029
2739994222,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-104m2-venda-RS1050000-id-2739994222/,"Apartamento com 2 Quartos à Venda, 104m²",selling,"Rua Oscar Freire - Pinheiros, São Paulo - SP",104,2,2,1,1050000,2450,Garagem,Apartamento,Rua Oscar Freire,Pinheiros,São Paulo,SP,-23.5672147,-46.7019523
2739993860,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guarani-zona-sul-zona-sul-sao-paulo-com-garagem-111m2-venda-RS964600-id-2739993860/,"Apartamento com 2 Quartos à Venda, 111m²",selling,"Rua Maracá - Vila Guarani Zona Sul, São Paulo - SP",111,2,2,2,964600,1007,,Apartamento,Rua Maracá,Vila Guarani Zona Sul,São Paulo,SP,-23.5475,-46.63611
2739993941,https://www.vivareal.com.br/imovel/casa-3-quartos-vila-mazzei-zona-norte-sao-paulo-com-garagem-250m2-venda-RS1250000-id-2739993941/,"Casa com 3 Quartos à Venda, 250m²",selling,"Rua Cônego Ladeira - Vila Mazzei, São Paulo - SP",250,3,2,2,1250000,0,,Casa,Rua Cônego Ladeira,Vila Mazzei,São Paulo,SP,-23.4729562,-46.6008217
2739991503,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-96m2-venda-RS1100000-id-2739991503/,"Apartamento com 2 Quartos à Venda, 96m²",selling,"Rua Pamplona - Jardim Paulista, São Paulo - SP",96,2,3,1,1100000,1300,Garagem,Apartamento,Rua Pamplona,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
2739442215,https://www.vivareal.com.br/imovel/-3-quartos-jardim-das-vertentes-zona-oeste-sao-paulo-com-garagem-370m2-venda-RS1280000-id-2739442215/,"Casa de Vila com 3 Quartos à Venda, 370m²",selling,"Rua Heitor Ariente - Jardim das Vertentes, São Paulo - SP",370,3,6,5,1280000,0,,Casa,Rua Heitor Ariente,Jardim das Vertentes,São Paulo,SP,-23.5901008,-46.744817
2739991839,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-ubirajara-zona-sul-zona-sul-sao-paulo-com-garagem-77m2-venda-RS420000-id-2739991839/,"Apartamento com 3 Quartos à Venda, 77m²",selling,"Rua Zike Tuma - Jardim Ubirajara Zona Sul, São Paulo - SP",77,3,2,1,420000,816,Garagem,Apartamento,Rua Zike Tuma,Jardim Ubirajara Zona Sul,São Paulo,SP,-23.5475,-46.63611
2739991842,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-374m2-venda-RS3399000-id-2739991842/,"Apartamento com 4 Quartos à Venda, 374m²",selling,"Rua Doutor Fabrício Vampré - Vila Mariana, São Paulo - SP",374,4,5,5,3399000,5232,,Apartamento,Rua Doutor Fabrício Vampré,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
2739990218,https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-de-pinheiros-zona-oeste-sao-paulo-com-garagem-73m2-venda-RS1445000-id-2739990218/,"Apartamento com 2 Quartos à Venda, 73m²",selling,"Rua Majubim - Alto de Pinheiros, São Paulo - SP",73,2,2,2,1445000,1650,"Ar-condicionado, Piscina, Quadra poliesportiva, Aceita animais",Apartamento,Rua Majubim,Alto de Pinheiros,São Paulo,SP,-23.5499064,-46.7076422
2739984623,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-180m2-venda-RS2450000-id-2739984623/,"Apartamento com 3 Quartos à Venda, 180m²",selling,"Rua Conde de Porto Alegre - Campo Belo, São Paulo - SP",180,3,4,4,2450000,3900,"Piscina, Playground, Quadra poliesportiva, Salão de festas, Sauna",Apartamento,Rua Conde de Porto Alegre,Campo Belo,São Paulo,SP,-23.6299339,-46.670417
2739980154,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mooca-zona-leste-sao-paulo-com-garagem-82m2-venda-RS926500-id-2739980154/,"Apartamento com 2 Quartos à Venda, 82m²",selling,"Rua Ernesto de Castro - Móoca, São Paulo - SP",82,2,2,1,926500,750,Garagem,Apartamento,Rua Ernesto de Castro,Móoca,São Paulo,SP,-23.5606808,-46.5971924
2740008444,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-vila-monumento-zona-sul-sao-paulo-com-garagem-72m2-venda-RS690000-id-2740008444/,"Casa de condomínio com 3 Quartos à Venda, 72m²",selling,"Rua Frederico Von Martius - Vila Monumento, São Paulo - SP",72,3,2,2,690000,1049,,Casa,Rua Frederico Von Martius,Vila Monumento,São Paulo,SP,-23.5764219,-46.6137805
2740009062,https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-vila-andrade-zona-sul-sao-paulo-com-garagem-367m2-venda-RS2300000-id-2740009062/,"Casa de condomínio com 4 Quartos à Venda, 367m²",selling,"Rua Ascencional - Vila Andrade, São Paulo - SP",367,4,6,4,2300000,5000,,Casa,Rua Ascencional,Vila Andrade,São Paulo,SP,-23.625687,-46.7269894
2740009635,https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-208m2-venda-RS3200000-id-2740009635/,"Casa de condomínio com 4 Quartos à Venda, 208m²",selling,"Rua Topázio - Vila Mariana, São Paulo - SP",208,4,5,3,3200000,1700,,Casa,Rua Topázio,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
2740009253,https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-santana-zona-norte-sao-paulo-com-garagem-65m2-venda-RS450000-id-2740009253/,"Casa de condomínio com 2 Quartos à Venda, 65m²",selling,"Rua Plínio Colas - Santana, São Paulo - SP",65,2,1,1,450000,500,,Casa,Rua Plínio Colas,Santana,São Paulo,SP,-23.499321,-46.6289326
2740009258,https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-251m2-venda-RS4380000-id-2740009258/,"Casa de condomínio com 4 Quartos à Venda, 251m²",selling,"Rua Gabriele D'Annunzio - Campo Belo, São Paulo - SP",251,4,2,4,4380000,2500,,Casa,Rua Gabriele D'Annunzio,Campo Belo,São Paulo,SP,-23.6299339,-46.670417
2740009339,https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-185m2-venda-RS3400000-id-2740009339/,"Casa de condomínio com 4 Quartos à Venda, 185m²",selling,"Rua Gabriele D'Annunzio - Campo Belo, São Paulo - SP",185,4,2,3,3400000,2200,,Casa,Rua Gabriele D'Annunzio,Campo Belo,São Paulo,SP,-23.6299339,-46.670417
2740009817,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-leonor-zona-sul-sao-paulo-com-garagem-398m2-venda-RS1887000-id-2740009817/,"Casa de condomínio com 3 Quartos à Venda, 398m²",selling,"Rua Doutor José Maria Whitaker - Jardim Leonor, São Paulo - SP",398,3,1,2,1887000,2095,,Casa,Rua Doutor José Maria Whitaker,Jardim Leonor,São Paulo,SP,-23.6087105,-46.9300813
2740008334,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santana-zona-norte-sao-paulo-com-garagem-65m2-venda-RS480000-id-2740008334/,"Casa de condomínio com 3 Quartos à Venda, 65m²",selling,"Rua Plínio Colas - Santana, São Paulo - SP",65,3,2,1,480000,900,,Casa,Rua Plínio Colas,Santana,São Paulo,SP,-23.499321,-46.6289326
2740006573,https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-santana-zona-norte-sao-paulo-com-garagem-60m2-venda-RS406000-id-2740006573/,"Casa de condomínio com 2 Quartos à Venda, 60m²",selling,"Rua Plínio Colas - Santana, São Paulo - SP",60,2,1,1,406000,650,,Casa,Rua Plínio Colas,Santana,São Paulo,SP,-23.499321,-46.6289326
