id,page_id,scrapping_date,link,title,operation,address,size,dorms,toilets,garage,price,additional_costs,features,type,street,neighborhood,city,state,latitude,longitude
469,2548175072,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paraiso-zona-sul-sao-paulo-com-garagem-154m2-aluguel-RS5200-id-2548175072/,"Apartamento com 3 Quartos para Aluguel, 154m²",renting,"Rua Manuel da Nóbrega, 520 - Paraíso, São Paulo - SP",154,3,3,1,5200,1486,"Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h, Aceita animais",Apartamento,Rua Manuel da Nóbrega,Paraíso,São Paulo,SP,-23.5753859,-46.6409603
470,2694794210,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-160m2-aluguel-RS4500-id-2694794210/,"Apartamento com 2 Quartos para Aluguel, 160m²",renting,"Alameda Jaú - Jardim Paulista, São Paulo - SP",160,2,2,1,4500,2141,,Apartamento,Alameda Jaú,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
471,2732069843,27-09-2024,https://www.vivareal.com.br/imovel/imovel-comercial-3-quartos-tucuruvi-zona-norte-sao-paulo-com-garagem-80m2-aluguel-RS2960-id-2732069843/,"Casa com 3 Quartos para Aluguel, 80m²",renting,"Rua Simão Machado, 300 - Tucuruvi, São Paulo - SP",80,3,3,2,2960,0,"Área de serviço, Armário na cozinha, Box blindex, Quintal, Piso frio",Casa,Rua Simão Machado,Tucuruvi,São Paulo,SP,-23.480623,-46.6052628
472,2604790275,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santana-zona-norte-sao-paulo-com-garagem-90m2-venda-RS830000-id-2604790275/,Apartamento com 3 Quartos para Venda/Aluguel 90m²,renting,"Rua Garção Tinoco - Santana, São Paulo - SP",90,3,2,2,2949,1400,,Apartamento,Rua Garção Tinoco,Santana,São Paulo,SP,-23.499321,-46.6289326
473,2661945263,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-6-quartos-jardim-rizzo-zona-oeste-sao-paulo-com-garagem-223m2-aluguel-RS5000-id-2661945263/,"Casa com 6 Quartos para Aluguel, 223m²",renting,"Rua Nobre Vieira, 00 - Jardim Rizzo, São Paulo - SP",223,6,3,2,5000,0,"Aceita animais, Jardim",Casa,Rua Nobre Vieira,Jardim Rizzo,São Paulo,SP,-23.5649028,-46.9282887
474,2743132240,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-pompeia-zona-oeste-sao-paulo-com-garagem-66m2-aluguel-RS2900-id-2743132240/,"Apartamento com Quarto para Aluguel, 66m²",renting,"Rua Cajaíba - Pompeia, São Paulo - SP",66,1,1,1,2900,943,,Apartamento,Rua Cajaíba,Pompeia,São Paulo,SP,-23.965353,-46.3418349
475,2687721561,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-169m2-venda-RS5000000-id-2687721561/,Apartamento com 3 Quartos para Venda/Aluguel 169m²,renting,"Jardim Europa, São Paulo - SP",169,3,2,2,14000,4233,"Armário na cozinha, Elevador",Apartamento,Jardim Europa,Jardim Europa,São Paulo,SP,-23.5161292,-47.4858627
476,2559016399,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-100m2-aluguel-RS4900-id-2559016399/,"Apartamento com 2 Quartos para Aluguel, 100m²",renting,"Rua Lisboa - Cerqueira César, São Paulo - SP",100,2,2,1,4900,1124,"Armário na cozinha, Garagem, Segurança 24h, Interfone",Apartamento,Rua Lisboa,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
477,2701695656,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-4-quartos-jardim-sao-bento-zona-norte-sao-paulo-com-garagem-450m2-venda-RS2400000-id-2701695656/,Casa com 4 Quartos para Venda/Aluguel 450m²,renting,"Rua Miguel Maldonado - Jardim São Bento, São Paulo - SP",450,4,8,4,15000,0,"Ar-condicionado, Próximo a transporte público, Área de serviço",Casa,Rua Miguel Maldonado,Jardim São Bento,São Paulo,SP,-23.5050514,-46.6487467
478,2739731016,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-76m2-aluguel-RS9597-id-2739731016/,"Apartamento com Quarto para Aluguel, 76m²",renting,"Rua Marcos Lopes, 272 - Vila Nova Conceição, São Paulo - SP",76,1,2,2,9597,1600,"Playground, Salão de jogos, Salão de festas, Aceita animais",Apartamento,Rua Marcos Lopes,Vila Nova Conceição,São Paulo,SP,-23.0503416,-47.8327759
479,2719600972,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-vila-lucia-zona-leste-sao-paulo-com-garagem-128m2-aluguel-RS3300-id-2719600972/,"Casa com 3 Quartos para Aluguel, 128m²",renting,"Rua das Heras, 42 - Vila Lucia, São Paulo - SP",128,3,2,1,3300,0,,Casa,Rua das Heras,Vila Lucia,São Paulo,SP,-23.6891068,-46.7640554
480,2699970996,27-09-2024,https://www.vivareal.com.br/imovel/casa-5-quartos-vila-mascote-zona-sul-sao-paulo-com-garagem-300m2-aluguel-RS12900-id-2699970996/,"Casa com 5 Quartos para Aluguel, 300m²",renting,"Avenida Dória, 170 - Vila Mascote, São Paulo - SP",300,5,5,2,12900,0,"Aceita animais, Ar-condicionado, Cozinha americana",Casa,Avenida Dória,Vila Mascote,São Paulo,SP,-23.6459168,-46.6675551
481,62993235,27-09-2024,https://www.vivareal.com.br/imovel/imovel-comercial-1-quartos-santo-amaro-zona-sul-sao-paulo-com-garagem-117m2-aluguel-RS6900-id-62993235/,"Casa com Quarto para Aluguel, 117m²",renting,"Rua Alexandre Dumas, 1137 - Santo Amaro, São Paulo - SP",117,1,2,2,6900,2000,,Casa,Rua Alexandre Dumas,Santo Amaro,São Paulo,SP,-23.6556547,-46.7209734
482,2673678397,27-09-2024,https://www.vivareal.com.br/imovel/casa-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-150m2-aluguel-RS8000-id-2673678397/,"Casa com 4 Quartos para Aluguel, 150m²",renting,"Rua Pascal, 666 - Campo Belo, São Paulo - SP",150,4,5,3,8000,0,"Aquecimento, Recepção, Spa, Quintal, Aceita animais",Casa,Rua Pascal,Campo Belo,São Paulo,SP,-23.6299339,-46.670417
483,2743754682,27-09-2024,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-floresta-zona-sul-sao-paulo-com-garagem-225m2-aluguel-RS6800-id-2743754682/,"Casa de condomínio com 3 Quartos para Aluguel, 225m²",renting,"Rua Francisco Narcizo, 100 - Jardim Floresta, São Paulo - SP",225,3,5,4,6800,1980,,Casa,Rua Francisco Narcizo,Jardim Floresta,São Paulo,SP,-23.606434,-47.0282958
502,2556831342,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-moema-zona-sul-sao-paulo-com-garagem-91m2-venda-RS1300000-id-2556831342/,Apartamento com 3 Quartos para Venda/Aluguel 91m²,renting,"Avenida dos Imarés - Moema, São Paulo - SP",91,3,1,2,4500,1021,,Apartamento,Avenida dos Imarés,Moema,São Paulo,SP,-23.597085,-46.6628884
484,60910334,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-70m2-aluguel-RS5000-id-60910334/,"Apartamento com 2 Quartos para Aluguel, 70m²",renting,"Rua da Consolação - Cerqueira César, São Paulo - SP",70,2,1,1,5000,980,"Armário na cozinha, Garagem, Segurança 24h, Cozinha, Interfone",Apartamento,Rua da Consolação,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
485,2699300379,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-monumento-zona-sul-sao-paulo-com-garagem-80m2-venda-RS460000-id-2699300379/,Apartamento com 3 Quartos à Venda/Aluguel 80m²,renting,"Rua Pereira da Nóbrega, 135 - Vila Monumento, São Paulo - SP",80,3,2,1,2000,1050,"Jardim, Playground, Salão de festas, Quadra poliesportiva, Portaria 24h",Apartamento,Rua Pereira da Nóbrega,Vila Monumento,São Paulo,SP,-23.5764219,-46.6137805
486,2608873326,27-09-2024,https://www.vivareal.com.br/imovel/cobertura-2-quartos-indianopolis-zona-sul-sao-paulo-com-garagem-84m2-venda-RS1500000-id-2608873326/,Apartamento com 2 Quartos à Venda/Aluguel 84m²,renting,"Avenida Rouxinol, 762 - Indianópolis, São Paulo - SP",84,2,3,2,6500,1553,"Academia, Churrasqueira, Piscina, Elevador",Apartamento,Avenida Rouxinol,Indianópolis,São Paulo,SP,-23.6074637,-46.6689221
487,2739628463,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-planalto-paulista-zona-sul-sao-paulo-com-garagem-160m2-aluguel-RS5500-id-2739628463/,"Casa com 3 Quartos para Aluguel, 160m²",renting,"Alameda dos Guainumbis, 1557 - Planalto Paulista, São Paulo - SP",160,3,3,5,5500,0,,Casa,Alameda dos Guainumbis,Planalto Paulista,São Paulo,SP,-23.4689704,-46.5701719
488,2719511352,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-5-quartos-cangaiba-zona-leste-sao-paulo-com-garagem-253m2-venda-RS1100000-id-2719511352/,Casa com 5 Quartos à Venda/Aluguel 253m²,renting,"Rua Plínio Ayrosa - Cangaíba, São Paulo - SP",253,5,4,8,5000,0,"Aceita animais, Churrasqueira, Jardim, Lavanderia, Portão eletrônico",Casa,Rua Plínio Ayrosa,Cangaíba,São Paulo,SP,-23.5058996,-46.5314253
489,2642826057,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-gumercindo-zona-sul-sao-paulo-com-garagem-81m2-aluguel-RS3200-id-2642826057/,"Apartamento com 2 Quartos para Aluguel, 81m²",renting,"Avenida Ramalho Ortigão, 01 - Vila Gumercindo, São Paulo - SP",81,2,3,1,3200,1005,"Condomínio fechado, Cozinha, Piscina, Playground",Apartamento,Avenida Ramalho Ortigão,Vila Gumercindo,São Paulo,SP,-23.322849,-46.2167294
490,2709264897,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-109m2-aluguel-RS8000-id-2709264897/,"Apartamento com 3 Quartos para Aluguel, 109m²",renting,"Rua Lauriano Fernandes Júnior, 250 - Vila Leopoldina, São Paulo - SP",109,3,3,2,8000,980,,Apartamento,Rua Lauriano Fernandes Júnior,Vila Leopoldina,São Paulo,SP,-23.530072,-46.7343193
491,2722805975,27-09-2024,https://www.vivareal.com.br/imovel/cobertura-4-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-254m2-aluguel-RS8000-id-2722805975/,"Cobertura com 4 Quartos para Aluguel, 254m²",renting,"Vila Mariana, São Paulo - SP",254,4,4,2,8000,2824,,Apartamento,Vila Mariana,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
492,2743322774,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bosque-da-saude-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS3300-id-2743322774/,"Apartamento com 3 Quartos para Aluguel, 70m²",renting,"Rua Tiquatira - Bosque da Saúde, São Paulo - SP",70,3,2,2,3300,1366,"Varanda, Piscina para adulto, Playground, Salão de festas, Área de serviço",Apartamento,Rua Tiquatira,Bosque da Saúde,São Paulo,SP,-23.6094152,-46.6251697
493,2684733296,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paraiso-zona-sul-sao-paulo-com-garagem-157m2-aluguel-RS5200-id-2684733296/,"Apartamento com 3 Quartos para Aluguel, 157m²",renting,"Paraíso, Salvador - BA",157,3,1,1,5200,1486,"Cozinha, Elevador, Interfone, TV a cabo, Área de serviço",Apartamento,Paraíso,Paraíso,Salvador,BA,-11.5711889,-37.6965809
494,2732586956,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-moncoes-zona-sul-sao-paulo-com-garagem-50m2-aluguel-RS4500-id-2732586956/,"Apartamento com 2 Quartos para Aluguel, 50m²",renting,"Rua Sansão Alves dos Santos, 373 - Cidade Monções, São Paulo - SP",50,2,1,1,4500,1030,"Playground, Academia, Mobiliado, Lavanderia, Área de serviço",Apartamento,Rua Sansão Alves dos Santos,Cidade Monções,São Paulo,SP,-20.85028,-50.09167
495,68279110,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-consolacao-centro-sao-paulo-com-garagem-130m2-aluguel-RS5700-id-68279110/,"Apartamento com 2 Quartos para Aluguel, 130m²",renting,"Rua da Consolação - Consolação, São Paulo - SP",130,2,1,1,5700,0,"Garagem, Salão de festas, Segurança 24h, Cozinha",Apartamento,Rua da Consolação,Consolação,São Paulo,SP,-23.557818,-46.6605373
496,2743724321,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-68m2-aluguel-RS5700-id-2743724321/,"Apartamento com Quarto para Aluguel, 68m²",renting,"Rua Joaquim Antunes, 810 - Pinheiros, São Paulo - SP",68,1,2,1,5700,1708,"Playground, Praça, Lavanderia, Churrasqueira, Salão de festas",Apartamento,Rua Joaquim Antunes,Pinheiros,São Paulo,SP,-23.5672842,-46.701939
497,2741484972,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-moema-zona-sul-sao-paulo-com-garagem-95m2-venda-RS1070000-id-2741484972/,Apartamento com 3 Quartos para Venda/Aluguel 95m²,renting,"Moema, São Paulo - SP",95,3,3,1,5820,1530,,Apartamento,Moema,Moema,São Paulo,SP,-23.597085,-46.6628884
498,2712147523,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-100m2-aluguel-RS8500-id-2712147523/,"Apartamento com 2 Quartos para Aluguel, 100m²",renting,"Cerqueira César, São Paulo - SP",100,2,4,1,8500,1415,,Apartamento,Cerqueira César,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
499,2735311826,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-87m2-aluguel-RS5000-id-2735311826/,"Apartamento com 3 Quartos para Aluguel, 87m²",renting,"Rua Pedroso Alvarenga, 275 - Itaim Bibi, São Paulo - SP",87,3,3,1,5000,1515,"Elevador, Salão de festas",Apartamento,Rua Pedroso Alvarenga,Itaim Bibi,São Paulo,SP,-23.5843807,-46.6784441
500,2740171528,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-218m2-venda-RS3200000-id-2740171528/,Apartamento com 4 Quartos para Venda/Aluguel 218m²,renting,"Brooklin, São Paulo - SP",218,4,5,4,15900,3200,"Churrasqueira, Playground, Academia, Salão de festas, Ar-condicionado",Apartamento,Brooklin,Brooklin,São Paulo,SP,-23.6268017,-46.6881279
501,2694170976,27-09-2024,https://www.vivareal.com.br/imovel/casa-4-quartos-alto-de-pinheiros-zona-oeste-sao-paulo-com-garagem-430m2-venda-RS7500000-id-2694170976/,Casa com 4 Quartos à Venda/Aluguel 430m²,renting,"Rua Laura Vicuna, 1 - Alto de Pinheiros, São Paulo - SP",430,4,6,4,18000,0,Ar-condicionado,Casa,Rua Laura Vicuna,Alto de Pinheiros,São Paulo,SP,-23.5499064,-46.7076422
503,2711709149,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-ipanema-zona-leste-zona-leste-sao-paulo-com-garagem-230m2-venda-RS680000-id-2711709149/,Casa com 3 Quartos para Venda/Aluguel 230m²,renting,"Jardim Ipanema Zona Leste, São Paulo - SP",230,3,3,2,3500,0,"Churrasqueira, Cozinha, Lavanderia, Área de serviço, Quintal",Casa,Jardim Ipanema Zona Leste,Jardim Ipanema Zona Leste,São Paulo,SP,-23.5475,-46.63611
504,2736643518,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-madalena-zona-oeste-sao-paulo-com-garagem-45m2-aluguel-RS3600-id-2736643518/,"Apartamento com Quarto para Aluguel, 45m²",renting,"Vila Madalena, São Paulo - SP",45,1,1,1,3600,1140,Cozinha,Apartamento,Vila Madalena,Vila Madalena,São Paulo,SP,-23.5464956,-46.6911243
505,2736875754,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-paiva-zona-norte-sao-paulo-com-garagem-60m2-aluguel-RS2600-id-2736875754/,"Apartamento com 2 Quartos para Aluguel, 60m²",renting,"Vila Paiva, São Paulo - SP",60,2,1,1,2600,744,"Cozinha, Área de serviço",Apartamento,Vila Paiva,Vila Paiva,São Paulo,SP,-23.1390293,-45.9068245
506,2572518166,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-tatuape-zona-leste-sao-paulo-com-garagem-250m2-venda-RS990000-id-2572518166/,Casa com 3 Quartos para Venda/Aluguel 250m²,renting,"Rua Professor Pedreira de Freitas - Tatuapé, São Paulo - SP",250,3,2,2,4900,0,,Casa,Rua Professor Pedreira de Freitas,Tatuapé,São Paulo,SP,-23.5402524,-46.5766424
507,2727884480,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-68m2-aluguel-RS8500-id-2727884480/,"Apartamento com 2 Quartos para Aluguel, 68m²",renting,"Rua Pais Leme - Pinheiros, São Paulo - SP",68,2,2,1,8500,1200,,Apartamento,Rua Pais Leme,Pinheiros,São Paulo,SP,-23.5672842,-46.701939
508,2743747018,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-paulo-zona-norte-zona-norte-sao-paulo-com-garagem-70m2-aluguel-RS3215-id-2743747018/,"Apartamento com 2 Quartos para Aluguel, 70m²",renting,"Rua Feliciano Bicudo, 154 - Jardim São Paulo Zona Norte, São Paulo - SP",70,2,2,1,3215,0,,Apartamento,Rua Feliciano Bicudo,Jardim São Paulo Zona Norte,São Paulo,SP,-23.5475,-46.63611
509,2740085061,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-5-quartos-vila-medeiros-zona-norte-sao-paulo-com-garagem-280m2-aluguel-RS6000-id-2740085061/,"Casa com 5 Quartos para Aluguel, 280m²",renting,"Avenida Boschetti - Vila Medeiros, São Paulo - SP",280,5,3,2,6000,0,Aceita animais,Casa,Avenida Boschetti,Vila Medeiros,São Paulo,SP,-23.487707,-46.5844955
510,2558472203,27-09-2024,https://www.vivareal.com.br/imovel/imovel-comercial-2-quartos-jardim-bonfiglioli-zona-oeste-sao-paulo-com-garagem-400m2-aluguel-RS17000-id-2558472203/,"Casa com 2 Quartos para Aluguel, 400m²",renting,"Avenida Comendador Alberto Bonfiglioli - Jardim Bonfiglioli, São Paulo - SP",400,2,6,14,17000,0,Cozinha,Casa,Avenida Comendador Alberto Bonfiglioli,Jardim Bonfiglioli,São Paulo,SP,-23.207902,-46.8875032
511,2712748114,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-mazzei-zona-norte-sao-paulo-com-garagem-165m2-aluguel-RS5000-id-2712748114/,"Casa com 3 Quartos para Aluguel, 165m²",renting,"Rua Guaraja - Vila Mazzei, São Paulo - SP",165,3,2,4,5000,0,"Cozinha, Interfone, Lavanderia",Casa,Rua Guaraja,Vila Mazzei,São Paulo,SP,-23.4729562,-46.6008217
512,2740150826,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-aricanduva-zona-leste-sao-paulo-com-garagem-200m2-venda-RS1435000-id-2740150826/,Casa com 3 Quartos à Venda/Aluguel 200m²,renting,"Rua Henrique Carnicelli - Jardim Aricanduva, São Paulo - SP",200,3,4,5,4500,0,"Churrasqueira, Espaço gourmet, Closet",Casa,Rua Henrique Carnicelli,Jardim Aricanduva,São Paulo,SP,-23.5840994,-46.5165677
513,2743849483,27-09-2024,https://www.vivareal.com.br/imovel/casa-6-quartos-moema-zona-sul-sao-paulo-com-garagem-430m2-venda-RS12000000-id-2743849483/,Casa com 6 Quartos para Venda/Aluguel 430m²,renting,"Avenida Indianópolis, 1137 - Moema, São Paulo - SP",430,6,7,5,50000,3650,"Piscina, Cozinha, Armário embutido, Quintal",Casa,Avenida Indianópolis,Moema,São Paulo,SP,-23.597085,-46.6628884
514,77734468,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-40m2-aluguel-RS3200-id-77734468/,"Apartamento com Quarto para Aluguel, 40m²",renting,"Rua José Maria Lisboa - Jardim Paulista, São Paulo - SP",40,1,1,1,3200,630,"Garagem, Condomínio fechado",Apartamento,Rua José Maria Lisboa,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
515,2740378943,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-madalena-zona-oeste-sao-paulo-com-garagem-140m2-aluguel-RS21000-id-2740378943/,"Apartamento com Quarto para Aluguel, 140m²",renting,"Rua Natingui - Vila Madalena, São Paulo - SP",140,1,2,3,21000,3115,"Garagem, Condomínio fechado",Apartamento,Rua Natingui,Vila Madalena,São Paulo,SP,-23.5464956,-46.6911243
516,2700393384,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-134m2-venda-RS1600000-id-2700393384/,Apartamento com 3 Quartos para Venda/Aluguel 134m²,renting,"Rua Tabapuã - Itaim Bibi, São Paulo - SP",134,3,3,1,5600,2440,"Elevador, Interfone, Aceita animais",Apartamento,Rua Tabapuã,Itaim Bibi,São Paulo,SP,-23.5843807,-46.6784441
517,2743122479,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-formosa-zona-leste-sao-paulo-com-garagem-69m2-venda-RS560000-id-2743122479/,Apartamento com 3 Quartos para Venda/Aluguel 69m²,renting,"Vila Formosa, São Paulo - SP",69,3,1,1,3000,791,Condomínio fechado,Apartamento,Vila Formosa,Vila Formosa,São Paulo,SP,-23.5668764,-46.5463233
518,2725620051,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-153m2-aluguel-RS9000-id-2725620051/,"Apartamento com 3 Quartos para Aluguel, 153m²",renting,"Rua Professor Carlos de Carvalho, 74 - Itaim Bibi, São Paulo - SP",153,3,3,1,9000,2831,"Elevador, Área de serviço",Apartamento,Rua Professor Carlos de Carvalho,Itaim Bibi,São Paulo,SP,-23.5843807,-46.6784441
519,2556971365,27-09-2024,https://www.vivareal.com.br/imovel/casa-4-quartos-vila-santo-henrique-zona-leste-sao-paulo-com-garagem-400m2-aluguel-RS10000-id-2556971365/,"Casa com 4 Quartos para Aluguel, 400m²",renting,"Rua Coronel Osvaldo Pereira de Carvalho, 146 - Vila Santo Henrique, São Paulo - SP",400,4,4,5,10000,0,"Cozinha, Condomínio fechado, Quintal",Casa,Rua Coronel Osvaldo Pereira de Carvalho,Vila Santo Henrique,São Paulo,SP,-20.7102202,-48.5288392
520,2666603493,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-187m2-aluguel-RS8500-id-2666603493/,"Apartamento com 3 Quartos para Aluguel, 187m²",renting,"Rua José Maria Lisboa, 368 - Jardim Paulista, São Paulo - SP",187,3,4,1,8500,1196,"Jardim, Condomínio fechado, Portão eletrônico, Portaria 24h, Aceita animais",Apartamento,Rua José Maria Lisboa,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
521,2700289879,27-09-2024,https://www.vivareal.com.br/imovel/imovel-comercial-4-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-170m2-aluguel-RS9490-id-2700289879/,"Casa com 4 Quartos para Aluguel, 170m²",renting,"Vila Mariana, São Paulo - SP",170,4,3,2,9490,0,"Copa, Sala grande, Imóvel de esquina",Casa,Vila Mariana,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
522,2732469324,27-09-2024,https://www.vivareal.com.br/imovel/9-quartos-agua-branca-zona-oeste-sao-paulo-com-garagem-300m2-venda-RS1350000-id-2732469324/,Casa com 9 Quartos à Venda/Aluguel 300m²,renting,"Rua Clélia, 264 - Água Branca, São Paulo - SP",300,9,5,2,9000,0,"Conexão à internet, Ar-condicionado",Casa,Rua Clélia,Água Branca,São Paulo,SP,-23.5212579,-46.6885155
523,2724001347,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-4-quartos-planalto-paulista-zona-sul-sao-paulo-com-garagem-210m2-venda-RS1490000-id-2724001347/,Casa com 4 Quartos para Venda/Aluguel 210m²,renting,"Planalto Paulista, São Paulo - SP",210,4,5,2,7500,0,"Varanda, Escritório, Quintal",Casa,Planalto Paulista,Planalto Paulista,São Paulo,SP,-23.4689704,-46.5701719
524,2744805819,27-09-2024,https://www.vivareal.com.br/imovel/casa-2-quartos-imirim-zona-norte-sao-paulo-com-garagem-75m2-aluguel-RS1700-id-2744805819/,"Casa com 2 Quartos para Aluguel, 75m²",renting,"Rua Maria Simões - Imirim, São Paulo - SP",75,2,1,1,1700,0,"Cozinha, Quintal",Casa,Rua Maria Simões,Imirim,São Paulo,SP,-23.4910951,-46.6470601
525,2503772774,27-09-2024,https://www.vivareal.com.br/imovel/flat-1-quartos-moema-zona-sul-sao-paulo-com-garagem-26m2-aluguel-RS3200-id-2503772774/,"Apartamento com Quarto para Aluguel, 26m²",renting,"Avenida Rouxinol - Moema, São Paulo - SP",26,1,1,1,3200,0,,Apartamento,Avenida Rouxinol,Moema,São Paulo,SP,-23.597085,-46.6628884
526,2554751110,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-229m2-venda-RS1350000-id-2554751110/,Casa com 3 Quartos para Venda/Aluguel 229m²,renting,"Rua Cipriano Barata - Ipiranga, São Paulo - SP",229,3,3,2,8500,0,,Casa,Rua Cipriano Barata,Ipiranga,São Paulo,SP,-23.5892726,-46.6061621
527,2727810444,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-moema-zona-sul-sao-paulo-com-garagem-182m2-venda-RS3400000-id-2727810444/,Apartamento com 2 Quartos para Venda/Aluguel 182m²,renting,"Avenida Miruna - Moema, São Paulo - SP",182,2,2,2,13500,2283,"Cozinha, Interfone, Piscina, Varanda",Apartamento,Avenida Miruna,Moema,São Paulo,SP,-23.597085,-46.6628884
528,1039552017,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-110m2-aluguel-RS6500-id-1039552017/,"Apartamento com 2 Quartos para Aluguel, 110m²",renting,"Rua Capitão Pinto Ferreira - Jardim Paulista, São Paulo - SP",110,2,2,1,6500,1300,"Armário na cozinha, Garagem, Salão de festas, Segurança 24h, Varanda",Apartamento,Rua Capitão Pinto Ferreira,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
529,2724682783,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-161m2-aluguel-RS17000-id-2724682783/,"Apartamento com 4 Quartos para Aluguel, 161m²",renting,"Rua Silva Correia - Vila Nova Conceição, São Paulo - SP",161,4,3,3,17000,3680,,Apartamento,Rua Silva Correia,Vila Nova Conceição,São Paulo,SP,-23.0503416,-47.8327759
